Small Unit Installation Postcode,Previous Years (2001-2020) - Installations Quantity,Previous Years (2001-2020) - SGU Rated Output In kW,Jan 2021 - Installations Quantity,Jan 2021 - SGU Rated Output In kW,Feb 2021 - Installations Quantity,Feb 2021 - SGU Rated Output In kW,Mar 2021 - Installations Quantity,Mar 2021 - SGU Rated Output In kW,Apr 2021 - Installations Quantity,Apr 2021 - SGU Rated Output In kW,May 2021 - Installations Quantity,May 2021 - SGU Rated Output In kW,Jun 2021 - Installations Quantity,Jun 2021 - SGU Rated Output In kW,Jul 2021 - Installations Quantity,Jul 2021 - SGU Rated Output In kW,Aug 2021 - Installations Quantity,Aug 2021 - SGU Rated Output In kW,Sep 2021 - Installations Quantity,Sep 2021 - SGU Rated Output In kW,Oct 2021 - Installations Quantity,Oct 2021 - SGU Rated Output In kW,Nov 2021 - Installations Quantity,Nov 2021 - SGU Rated Output In kW,Dec 2021 - Installations Quantity,Dec 2021 - SGU Rated Output In kW,Jan 2022- Installations Quantity,Jan 2022 - SGU Rated Output In kW,Feb 2022- Installations Quantity,Feb 2022 - SGU Rated Output In kW,Mar 2022- Installations Quantity,Mar 2022 - SGU Rated Output In kW,Apr 2022- Installations Quantity,Apr 2022 - SGU Rated Output In kW,May 2022- Installations Quantity,May 2022 - SGU Rated Output In kW,June 2022- Installations Quantity,June 2022 - SGU Rated Output In kW,Installations Quantity Total,SGU Rated Output In kW Total
3280,2123,11116.566,16,103.615,19,126.14,30,187.635,32,179.405,17,105.8,8,130.91,23,149.965,25,161.66,32,276.535,18,140.22,24,157.55,21,208.78,8,54.57,15,114.12,18,157.82,13,94,10,114,4,32,2456,13611.736
3340,2442,11347.754,21,143.51,23,157.7,47,334.065,35,254.93,35,279.195,31,247.78,37,280.29,37,285.51,26,224.345,30,214.625,33,222.48,27,203,16,107.985,20,137.66,13,98.96,23,154,23,166,4,28,2923,14887.594
3352,2201,11773.057,17,219.46,21,177.33,16,126.71,20,172.35,22,176.745,19,175.83,16,156.95,29,256.185,18,148.965,30,281.295,29,258.75,26,320.83,14,121.75,21,201.26,26,225.8,21,198,11,82,4,39,2561,15113.352
3427,505,2628.901,10,73,12,112.89,14,110.22,16,101.44,8,57.6,13,98.59,8,55.275,11,89.79,6,44.76,5,39.3,11,73.12,9,66.07,4,26.58,4,26.47,6,54.72,4,32,4,30,4,26,654,3747.111
3585,1414,10021.827,9,87.21,12,106.51,17,414.19,9,97.97,11,160.96,29,254.56,7,68.12,14,257.89,16,171.18,9,71.85,16,183.45,11,76.56,7,50.89,12,132.79,8,82.41,4,49,4,52,4,20,1613,12358.487
3691,1757,9748.11,20,148.795,31,225.695,29,344.855,26,203.76,32,408.685,36,268.09,26,225.415,56,429.685,30,232.16,29,238.85,32,293.585,32,328.91,9,61.055,21,181.4,26,185.815,8,60,15,122,4,35,2219,13741.71
3796,770,3219.436,4,56.03,7,41.84,11,85.57,11,77.69,1,10.08,6,52.17,7,55.59,14,100.065,7,39.33,10,80.73,9,55.11,7,72.63,3,21.48,8,58.835,2,17.16,3,24,2,19,4,23,886,4110.216
3825,2438,11162.243,19,114.99,32,248.18,24,180.08,31,231.74,13,82.59,27,202.97,19,150.825,22,158.04,27,192.45,16,141.185,17,127.81,18,133.64,10,68.485,19,119.1,13,82.82,7,48,10,74,4,26,2766,13544.888
3840,1647,9533.897,14,99.33,21,222.32,16,199.055,23,210.56,20,128.57,15,120.25,12,143.7,16,306.665,11,90.385,16,106.34,15,127.85,17,146.605,6,56.64,13,89.83,16,121.14,13,92,9,59,4,27,1904,11881.427
3918,641,2869.853,7,51.72,1,4.62,3,17.02,5,37.38,8,53.25,4,27.88,3,22.51,4,20.16,2,20.72,11,94.14,5,48.77,5,52.16,5,45.41,4,25.485,5,40.22,6,53,1,6,4,32,724,3521.548
3930,1579,8161.991,11,88.76,17,145.84,28,244.64,17,126.57,14,122.485,13,124.26,21,231.43,18,184.29,15,148.405,14,140.85,23,221.505,27,269.405,14,97.67,26,238.68,9,64.585,10,94,9,59,4,40,1869,10805.166
3939,1773,8493.903,10,68.36,26,169.86,16,115.33,25,191.285,20,137.305,20,171.42,16,163.925,18,147.545,9,59.615,15,116.235,19,205.09,20,167.244,13,106.51,13,96.005,12,88.62,17,114,28,130,4,20,2074,10761.732
3984,1055,4997.726,12,89.81,14,95.85,24,185.755,13,91.29,16,199.775,11,72.67,11,76.73,26,195.79,8,74,19,133.84,13,135.65,10,93.81,8,63.2,13,102.885,14,130.95,8,74,8,65,4,26,1287,6904.661
3995,1674,7884.653,11,67.74,21,153.245,20,118.96,19,128.71,23,236.825,15,93.06,20,225.99,23,157.77,25,192.44,14,90.56,26,197.75,23,248.49,13,113.895,23,165.04,15,124.98,9,64,8,55,4,27,1986,10345.228
4005,556,3506.265,1,8.51,5,52.2,4,44.69,5,32.75,9,99.545,8,67.27,6,50.35,8,78.605,7,50.59,4,33.37,8,93.3,13,145.55,4,32.11,2,15.33,5,36.4,5,44,5,33,4,25,659,4449.345
4022,1436,5542.692,8,63.64,12,92.93,16,113.88,14,101.51,9,58.5,10,110.79,11,86.85,13,79.355,13,103.75,14,110.455,10,132.05,4,28.375,5,27.96,13,85.78,11,84.01,9,95,3,24,4,60,1615,7001.737
4064,956,6035.22,13,97.03,9,107.27,8,43.22,7,55.735,13,102.08,9,65.09,11,109.62,12,148.575,17,255.21,13,131.74,6,62.48,11,98.22,7,44.14,3,27.91,13,99.73,5,34,5,45,4,23,1122,7584.925
4102,570,3125.197,4,32.13,12,133.58,3,23.25,5,71.065,5,35.88,2,26.27,5,125.98,8,78.62,6,32.93,4,35.16,6,60.98,9,84.33,3,14.82,9,84.95,8,77.65,1,10,1,19,4,38,665,4110.232
4106,345,4083.675,6,82.89,2,47.52,4,59.84,5,119.52,6,110.6,5,89.69,4,79.11,9,65.12,3,68.465,1,39.2,2,45.85,3,47.86,2,12.52,2,46.53,6,14.94,6,58,5,14,4,27,420,5112.31
4107,1004,5969.878,11,76.075,11,84.64,8,57.87,8,90.32,10,74.55,19,153.025,9,97.1,10,138.37,7,109.035,11,126.655,8,56.03,11,186.8,10,68.32,9,117.57,4,37.14,13,229,2,23,4,39,1169,7733.843
4112,1548,6548.418,12,84.98,10,84.635,13,129.835,9,98.5,9,76.42,20,166.01,12,105.985,16,134.46,19,138.11,11,90.405,13,92.13,14,133.53,7,67.85,7,65.905,9,63.97,6,46,8,84,4,34,1747,8245.088
4119,1290,7426.866,13,92.66,15,145.06,13,104.68,18,200.745,8,61.6,9,91.18,9,75.43,11,73.885,15,138.02,15,429.75,10,313.53,10,110.6,8,77.1,9,79.78,5,33.98,2,17,3,17,4,30,1467,9518.486
4156,687,3540.554,3,36.82,5,50.79,6,54.34,4,34.06,5,58.69,5,62.53,4,40.3,7,71.68,6,58.25,4,41.44,6,61.89,2,21.34,2,17.02,7,60.5,3,20.83,4,36,2,13,4,38,766,4319.204
4169,598,3505.923,3,23.62,3,24.82,9,91.245,9,100.52,8,73.44,8,84.01,4,45.11,12,122.53,7,58.83,5,46.63,5,36.81,3,21.43,3,22.62,3,36.6,3,20.36,5,47,5,37,4,37,697,4436.498
4205,1102,4334.178,12,83.31,7,42.22,13,128.875,7,80.97,12,75.28,10,70.51,11,107.25,14,97.28,16,117.37,5,38.58,7,52.455,7,48.95,6,39.09,10,70.02,10,67.45,11,81,8,56,4,24,1272,5614.538
4358,407,2154.57,1,5.94,1,6.66,4,37.61,0,0,6,40.67,4,53.08,0,0,4,31.84,3,29.94,0,0,4,32.85,1,10.36,3,13.66,3,19.98,6,55.85,6,48,1,7,4,26,458,2573.515
4715,862,4665.398,6,38.67,7,56.05,6,66.83,9,92.425,7,45.45,6,71.83,3,26.95,3,19.98,6,170.64,2,14.71,8,160.14,5,88.97,8,53.3,5,40.83,6,48.31,9,61,9,49,4,36,971,5806.683
4753,683,3732.115,10,82.27,10,109.46,6,45.28,7,57.66,11,84.48,0,0,7,42.36,10,83.84,7,61.42,5,36.63,6,44.62,12,106.21,5,45.79,3,33.16,12,103.36,2,18,3,25,4,25,803,4736.015
4809,249,1666.432,0,0,1,8.14,7,124.615,2,10.26,2,15.91,2,35.15,3,49.58,0,0,2,46.59,1,6.66,0,0,3,78.66,2,13.29,3,25.99,3,58.46,3,46,1,18,4,39,288,2242.507
5006,651,3719.124,5,57.12,5,29.1,3,15.91,7,112.08,4,35.94,3,28.74,1,6.66,8,74,4,27.265,9,76.94,3,20.11,7,56.77,3,35.89,3,21.51,6,147.54,2,17,2,19,4,33,730,4532.814
5007,908,6307.876,7,93.55,5,97.37,5,32.8,9,72.18,8,72.43,10,95.7,9,95.7,8,71.52,12,241.56,3,50.46,11,121.85,10,136.45,5,60.583,6,46.04,9,65.75,5,88,4,56,4,68,1038,7873.954
5012,1537,7880.848,20,169.86,22,166.81,16,103.55,13,93.37,10,72.055,15,89.65,18,157.22,16,116.08,18,169.26,23,269.79,21,164.755,14,142.555,6,39.81,22,182.14,7,51.46,6,56,5,33,4,32,1793,9990.943
5019,1557,6120.178,12,104.79,14,113.93,10,87.7,15,117.495,11,80.46,12,87.59,4,33.12,8,81.4,9,68.67,10,70.8,16,155.52,14,116.82,4,31.1,10,66.16,13,104.47,7,56,9,60,4,32,1739,7589.208
5025,1354,6549.293,8,58.23,16,132.43,16,122.42,11,99.755,11,86.46,10,71.485,5,45.08,13,111.11,16,137.305,12,102.89,8,70.56,16,140.8,6,37.33,8,79.86,11,86.089,5,45,5,101,4,53,1535,8129.707
5032,1809,9192.034,20,147.64,21,188.92,17,151.23,8,56.01,11,70.9,22,171.93,25,230.25,22,193.3,26,186.35,19,165.64,19,158.2,13,142.9,10,82.735,19,171.51,14,113.33,9,64,6,43,4,34,2094,11564.169
5034,1457,7430.126,14,134.64,7,54.79,8,54.45,8,71.42,13,106.829,10,122.92,11,115.21,14,248.21,16,233.305,8,105.41,12,133.59,14,116.069,11,97.69,11,113.3,9,118.21,10,80,7,67,4,29,1644,9433.214
5061,1471,9112.192,17,106.15,11,83.83,10,103.06,16,194.21,16,211.94,13,128.555,3,31.04,12,146.87,13,155.89,11,262.38,13,124.52,18,199.665,11,121.68,9,76.85,5,50.11,9,88,9,102,4,57,1671,11355.442
5067,1284,8312.166,13,119.965,15,124.44,11,94.295,10,102.25,16,190.605,3,17.22,7,153.3,13,150.72,10,95.13,14,210.9,17,188.32,12,239.005,6,45.398,7,60.82,6,54.38,9,113,10,82,4,41,1467,10394.734
5083,1082,5119.038,9,69.97,11,79.11,7,46.19,10,68.62,9,110.04,11,77.96,10,84.22,15,118.38,11,92.535,6,66.49,13,112.48,6,41.04,9,107.771,12,101.935,7,60.225,10,97,6,47,4,40,1248,6539.754
5084,1158,6663.994,18,173.85,13,94.09,15,103.61,8,51.43,14,97.33,21,229.6,14,128.03,11,111.045,16,144.21,10,88.99,10,71.365,15,148.825,6,41.39,5,35.05,15,150.04,6,43,4,52,4,32,1363,8459.574
5087,1775,8254.984,22,169.9,27,219.995,17,116.465,18,118.63,24,178.335,17,112.49,15,119.82,22,168.095,30,244.625,17,125.19,17,125.645,30,222.215,13,88.735,12,82.87,18,136.59,11,122,11,81,4,29,2100,10716.789
5089,1167,5326.454,7,51.94,8,66.73,7,55.32,6,46.925,12,92.44,9,73.62,4,27.35,6,48.81,18,151.8,16,118.87,9,65.67,21,176.985,6,35.07,18,163.61,5,46.95,3,27,9,69,4,21,1335,6665.014
5164,766,3037.446,6,33.89,5,42.89,9,61.695,6,64.15,2,16.65,5,33.26,2,17.06,6,95.94,6,50.67,3,19.89,4,28.58,10,83.81,3,23.43,3,19.24,4,26.52,3,25,1,7,4,39,848,3726.566
5165,788,3428.631,5,31.47,12,84.2,12,97.65,3,20.72,4,30.09,6,57.33,2,13.26,3,23.4,9,65.77,3,26.43,10,79.44,13,83.22,3,26.58,6,46.39,1,14.4,2,13,2,11,4,23,888,4176.181
5167,1187,4625.001,13,97.36,10,73.78,11,75.07,5,37.72,8,62.79,5,30.48,4,36.51,14,94.23,9,71.55,8,59.92,9,64.28,15,97.24,4,32.53,10,74.9,7,52.63,7,54,7,55,4,31,1337,5726.331
5212,814,2919.005,1,3.96,5,36.825,6,43.355,3,19.91,2,13.32,3,23.27,7,50.4,5,28.465,6,45.84,3,19.24,3,22.16,3,19.98,2,13.29,2,14.43,4,27.21,3,73,1,8,4,34,877,3414.9
5238,1466,6749.766,11,112.1,14,103.54,9,56.45,9,68.27,9,60.885,10,74.75,9,73.755,9,68.745,14,94.14,16,275.58,5,33.93,15,141.385,6,44.6,9,71.72,9,58.74,10,91,3,27,4,25,1637,8231.726
5244,954,5660.776,9,92.23,10,79.68,9,123.22,2,14.385,4,50.92,12,107.495,6,60.56,7,73.48,14,144.06,8,79.64,4,34.76,12,128.4,6,72.475,3,26.46,9,150.78,3,18,4,43,4,26,1080,6987.191
5256,492,1944.54,4,32.32,3,20.04,2,13.26,4,35.15,3,22.8,6,39.84,5,36.88,4,25.92,9,80.71,4,36.91,4,31.54,1,6.66,4,25.41,2,13.32,3,19.54,4,37,3,19,4,30,561,2470.69
5340,331,2149.612,1,13.3,4,22.2,1,16.28,2,16.65,3,56.61,3,19.24,7,57.72,3,33.3,0,0,4,27.68,1,3.12,4,29.92,1,6.66,5,36.7,2,9.78,1,20,1,6,4,44,378,2569.002
5351,1419,6939.858,11,80.15,7,44.08,13,103.69,9,115.33,2,15.24,9,92.37,8,71.23,13,117.59,12,94.11,5,46.17,12,151.26,12,103.58,5,54.56,15,150.9,7,68.47,4,43,9,82,4,30,1576,8403.138
5352,1222,7738.169,4,23.335,7,63.58,10,129.86,10,82.08,2,24.7,8,88.51,5,42.49,9,100.71,9,139.29,14,127.29,21,206.19,11,106.25,4,47.58,11,72.03,8,59.59,7,66,9,103,4,48,1375,9268.429
5453,1078,6479.994,5,35.42,12,117.37,8,50.56,8,63.87,6,39.72,7,66.145,5,62.04,9,166.39,11,92.095,15,154.26,12,134.52,16,460.36,3,26.55,8,134.48,8,201.03,5,35,8,65,4,33,1228,8417.544
5571,630,2448.781,2,10.56,3,23.25,6,51.19,5,31.76,9,67.68,6,62.39,0,0,3,18.75,4,31.87,6,39.96,3,22.89,7,80.96,5,41.61,7,54.17,2,17.58,6,54,3,19,4,26,711,3102.161
5573,663,3141.886,3,25.745,1,6.6,6,36.63,2,11.77,3,19.92,4,26.42,4,33.3,4,28.47,5,31.71,10,96.91,5,43.08,8,70.63,4,23.73,6,46.61,4,35.02,3,24,4,35,4,33,743,3770.711
5575,1025,4019.788,2,13.32,6,40.78,6,41.01,11,67.62,6,46.81,5,59.56,2,9.62,6,41.75,2,9.78,3,26.61,5,31.05,7,61.45,3,30.845,3,33.7,7,63.24,6,41,7,50,4,31,1116,4719.183
5605,496,2225.729,3,22.5,2,13.32,1,6.6,1,6.66,1,9.9,5,33.12,2,13.26,3,18.13,6,45.14,5,35.49,4,30.34,5,43.44,2,19.98,0,0,0,0,0,0,3,20,4,23,543,2566.779
6016,862,3673.526,12,74.31,18,118.15,11,69.12,8,56.17,9,53.59,11,75.145,9,70.32,12,88.53,7,40.99,9,58.755,22,149.785,12,83.72,7,49.67,18,119.335,12,89.89,4,20,8,52,4,26,1055,4969.126
6029,330,1447.25,2,17.02,0,0,5,33.85,7,50.37,3,23.86,4,27.265,4,26.59,1,6.66,4,33.18,2,17.39,7,68.25,3,14.37,3,19.72,2,13.23,2,13.29,3,31,4,40,4,24,390,1907.79
6100,1152,5784.077,11,66,21,146.29,13,86.44,22,257.1,16,120.945,9,92.83,7,46.2,16,201.805,17,108.89,14,94.91,13,79.36,15,105.3,10,63.25,11,70.28,7,55.09,7,50,6,72,4,31,1371,7531.102
6102,945,4406.764,12,73.07,13,82.76,16,99.49,11,75.035,18,261.755,12,169.77,9,59.5,10,65.94,12,293.165,20,168.3,13,80.565,21,176.62,5,30.31,9,60.94,12,83.43,8,54,5,34,4,30,1155,6305.764
6103,752,3005.617,9,59.88,12,76.16,9,56.9,10,65.61,8,44.34,5,31.7,9,68.39,12,180.2,9,211.79,2,13.32,11,71.91,8,59.22,3,22.91,14,86.69,13,84.39,4,26,7,42,4,24,901,4231.032
6105,1671,8241.841,26,154.545,35,228.84,21,175.85,10,122.86,15,132.99,17,110.11,19,124.28,18,149.53,11,64.33,15,98.77,20,132.005,15,199.55,18,116.09,10,78.28,12,82.775,13,273,10,60,4,28,1960,10573.856
6154,1536,8072.534,19,187.92,17,115.53,21,142.79,16,116.82,10,73.04,22,195.82,14,87.99,13,90.2,13,86.07,9,52.495,13,89.12,16,224.61,7,46.52,20,140.96,16,144.415,10,66,5,33,4,30,1781,9995.804
6224,192,1112.877,1,6.66,1,5.55,2,8.99,1,4.07,3,19.98,2,13.26,2,13.26,7,43.675,0,0,1,6.66,1,6.65,0,0,3,19.63,0,0,12,51.5,2,10,1,7,4,22,235,1351.002
6312,549,2597.886,3,17.28,6,39.96,2,13.32,5,33.24,2,13.32,6,43.98,4,23.68,9,57.09,3,19.76,7,53.11,8,104.76,6,50.265,3,19.95,3,21.23,7,44.165,1,7,8,50,4,32,636,3241.736
6391,116,686.456,1,6.66,2,13.32,0,0,2,15.48,1,5.18,0,0,1,6.6,1,6.6,1,7.7,1,13.3,0,0,2,15.275,1,6.66,0,0,0,0,0,0,1,6,4,41,134,830.581
6410,142,686.517,0,0,0,0,0,0,0,0,0,0,0,0,2,12.21,6,23.08,9,25.2,1,3.7,2,21.46,2,15.63,1,6.66,1,6.66,0,0,0,0,1,10,4,26,171,837.857
6415,430,2159.032,0,0,2,8,2,26.34,3,19.92,5,32.56,1,7,4,25.44,0,0,15,53.55,3,19.96,11,50.28,11,49.435,1,5.92,3,19.98,2,13.035,3,20,1,7,4,27,501,2543.582
6532,1000,4805.91,10,64.595,10,152.49,14,92.72,14,83.43,11,164.69,6,39.84,9,57.14,11,76.92,17,103.69,10,159.455,18,139.65,6,45.57,5,33.06,12,79.06,9,62.1,4,60,6,43,4,26,1176,6289
7010,810,3488.876,6,34.15,4,85.56,7,43.405,8,52.045,13,76.94,8,64.595,7,52.32,5,35.76,4,27.21,8,44.28,11,81.63,8,65.62,3,22.92,6,41.515,3,22.81,7,50,3,20,4,28,925,4337.916
7011,875,3028.589,2,15.17,13,86.16,8,54.1,10,75.15,12,86.53,5,37.29,4,42.15,8,49.96,8,67.96,3,19.61,13,80.55,9,82.605,9,58.68,5,35.55,5,34.02,11,85,7,44,4,21,1011,4003.884
7017,634,2718.731,2,13.4,9,53.3,13,72.075,9,37.775,13,69.29,7,60.78,10,70.08,6,27.5,8,50.51,4,17.82,6,32.355,5,36.75,2,25.52,6,43.03,4,28.55,3,25,3,18,4,33,748,3433.326
7019,319,1215.107,2,11.91,3,16.42,4,34.68,6,41.54,4,26.06,7,42.25,1,5.18,4,22.1,5,33.3,7,59.615,4,16.92,8,40.76,3,18.1,4,24.12,5,44.62,2,12,7,49,4,26,399,1739.842
7020,299,1280.648,0,0,2,13.26,2,19.98,1,10.725,1,6.65,2,12.26,4,29.47,2,18.5,0,0,3,25,2,19.61,1,6.66,3,21.92,2,13.6,2,15.2,0,0,3,29,4,56,333,1577.993
7315,1159,5621.868,4,24.51,7,48.56,14,99.85,11,63.99,13,148.945,12,88.115,9,74.66,7,48.11,10,81.315,9,73.38,11,77.74,8,53.77,7,47.7,17,143.64,9,80.87,3,29,8,54,4,32,1322,6892.003
7325,689,3202.548,4,23.66,9,61.39,7,49.52,3,17.75,2,44.62,3,24.47,3,22.77,2,14.6,4,32.85,6,135.64,6,57.27,4,49.58,1,7.4,8,54.315,7,43.08,7,55,2,15,4,50,771,3961.193
836,1141,7816.476,4,26.75,10,69.165,9,117.47,5,29.67,7,60.605,5,48.055,5,50.76,7,80.67,7,57.3,8,67.45,16,147.135,13,112.205,1,10.78,9,76.73,19,170.075,13,131,10,102,5,44,1294,9218.076
2032,348,1646.91,3,22.2,7,46.9,10,79.4,5,28.12,9,80.64,4,36.96,3,18.87,10,49.69,5,37.74,4,24.49,2,25.28,8,65.835,6,62.75,4,61.33,8,64.2,3,27,9,87,5,42,453,2507.115
2042,500,2139.315,4,22.41,6,31.725,5,22.185,5,24.85,5,30.55,4,26.02,4,46.95,8,54.135,9,62.94,11,67.88,8,63.32,5,34.94,4,24.73,7,81.4,5,30.18,3,17,4,21,5,27,602,2828.835
2047,260,1219.598,2,13.32,5,41.86,7,56.835,2,13.23,4,29.18,3,23.5,2,17.02,2,21.3,5,34.78,9,70.27,3,30.28,4,36.44,1,8,6,42.57,8,77.935,5,36,1,7,5,42,334,1821.023
2067,610,2999.351,6,39.59,7,52.54,10,68.2,10,72.57,8,66.495,11,113.52,8,61.73,7,41.76,10,107.37,16,115.358,9,71.975,8,82.36,7,53.39,5,38.77,2,17.39,9,71,1,5,5,42,749,4120.224
2071,574,3315.036,9,66.65,8,63.16,12,125.1,9,93.805,8,65.08,10,116.85,9,86.88,9,102.57,12,102.625,16,164.23,13,126.12,15,256.03,6,50.38,9,97.91,5,48.59,6,53,8,74,5,47,743,5055.861
2094,163,703.095,1,3.63,2,18,2,13.23,7,60.87,3,34.04,3,14.71,9,69.08,3,24.79,5,46.54,1,6.6,2,16.16,5,41.55,3,21.83,2,15.6,1,8.19,2,15,0,0,5,34,219,1146.805
2111,600,3198.11,7,55.15,10,82.965,8,69.66,9,81.27,11,99.32,8,57.04,5,56.58,9,77.43,10,120.22,12,89.915,7,71.33,14,145.28,7,56.585,9,72.715,8,77.755,7,52,6,58,5,38,752,4559.465
2112,1236,6104.956,21,183.77,22,174.725,33,227.62,25,197.085,23,253.845,14,123.765,18,240.94,16,137.11,25,210.225,20,227.47,17,154.345,21,181.13,12,131.885,11,99.82,7,140.97,11,113,14,113,5,37,1551,9052.191
2131,479,2607.382,4,26.64,6,41.29,9,58.85,5,67.51,5,33.195,7,40.56,3,22.51,2,16.77,4,35.67,6,43.92,4,40.54,5,53.63,2,13.37,5,43.44,5,43.49,2,15,1,8,5,24,559,3236.387
2159,447,3009.036,7,92.5,5,35.58,6,71.27,9,74.63,5,50.19,4,43.3,2,26.01,6,47.15,4,37.91,6,73.73,16,130.4,23,186,1,4,7,67.44,3,30.27,3,52,6,59,5,88,565,4178.056
2162,954,5113.535,16,120.22,9,56.61,17,129.945,14,153.72,23,175.24,10,75.79,9,87.29,4,33.92,12,102.1,11,91.48,16,128.82,11,135.72,5,46.62,14,122.3,12,103.745,10,70,6,49,5,63,1158,6859.49
2193,623,2672.47,9,55.97,6,50.99,16,118.27,7,49.25,11,115.935,9,61.17,6,32.79,5,35.18,6,43.34,13,100.81,13,88.77,10,86.86,12,75.94,6,37.96,4,27.75,8,51,4,25,5,38,773,3768.24
2197,514,2345.146,3,18.5,11,83.55,3,25.53,17,146.84,7,70.79,11,73.15,4,29.98,1,3.65,5,67.86,8,68.22,8,70.64,6,56.02,3,19.61,4,32.66,6,39.93,4,26,3,30,5,88,623,3295.451
2209,812,3174.431,9,55.8,12,88.44,9,70.84,14,107.98,12,77.57,12,86.35,18,101.74,8,53.29,16,110.37,13,96.505,15,111.14,8,60.58,4,28.05,6,39.81,7,51.875,9,56,7,58,5,44,996,4472.496
2211,935,5553.052,18,139.56,20,266.39,23,231.45,13,103.11,16,122.97,14,101.105,13,68.58,2,9.71,20,230.51,19,218.97,16,140.06,19,194.38,15,105.69,10,117.895,6,37.085,9,75,14,109,5,40,1187,7864.342
2221,722,3881.137,27,178.2,17,138.3,16,168.205,22,206.51,6,64.22,20,181.335,9,78.31,5,44.32,5,37.94,17,166.265,23,196.125,31,321.515,10,85.69,6,60.03,13,116.07,13,107,9,105,5,51,976,6188.137
2267,338,1591.501,2,12.6,7,46.78,3,20.35,4,36.57,1,13.2,5,36.63,1,9.99,2,5.68,1,6.66,3,12.88,0,0,2,26.63,0,0,2,19.72,1,6.64,3,23,1,10,5,36,381,1914.211
2295,707,3074.708,8,61.26,18,140.28,13,90.74,20,145.155,10,79.07,10,77.42,9,65.18,14,124.805,14,111.03,7,48.62,8,43.93,12,105.43,9,64.91,11,90.01,9,82.08,6,57,11,85,5,38,901,4584.948
2298,611,2575.474,8,53.26,10,74.135,7,49.73,11,74.7,15,109.11,8,47.04,8,75.055,8,53.73,14,88.17,9,73.65,12,72.035,9,50.555,5,40.24,2,9.78,6,37.065,8,51,5,123,5,34,761,3692.184
2319,913,3704.359,14,117.71,9,66.48,18,118.72,17,129.99,18,135,5,28.67,17,151.25,10,69.79,8,49.94,12,108.75,13,102.72,12,121.98,3,24.76,5,32.56,3,16.92,10,73,6,45,5,28,1098,5126.189
2334,381,2101.84,4,32.43,7,58.55,8,68.97,8,73.03,8,71.13,4,36.49,7,67.095,7,54.87,7,48.11,6,64.94,5,38.92,7,75.31,1,9.62,6,54.11,10,116.83,7,64,5,50,5,45,493,3131.175
2454,1517,6541.054,9,62.31,13,94.2,10,77.85,8,58.94,13,93.26,7,137.83,15,85.39,27,207.795,16,134.21,8,49.75,15,107.25,14,100.26,3,19.56,16,116.745,7,51.28,8,55,9,84,5,43,1720,8119.619
2479,1123,6099.122,10,82.08,7,57.77,14,129.09,14,144.035,17,178.9,13,113.76,6,56.51,8,85.11,14,145.01,14,112.205,7,50.77,24,196.18,3,18.16,9,74.48,4,27.81,15,158,10,103,5,68,1317,7900.562
2505,346,1893.012,5,32.96,8,57.01,10,69.5,6,51,4,25.03,5,38.85,6,53.68,5,45.37,4,40.81,9,128,6,44.495,2,19.785,2,23.68,1,5.7,4,24.79,6,46,3,22,5,39,437,2661.022
2508,714,3504.519,7,54.845,11,86.1,15,110.51,10,74.7,8,44.75,3,34.67,3,24.48,11,99.46,10,88.295,9,82.35,12,99.96,14,213.33,7,56.52,8,59.57,9,70.605,8,82,11,108,5,39,875,4933.989
2535,1214,6110.206,9,61.67,13,114.22,23,186.5,27,224.845,15,119.975,21,147.635,24,165.145,17,117.535,12,115.76,14,116.045,26,240.065,16,150.99,11,83.58,16,145.65,9,101.07,5,52,9,88,5,63,1486,8404.031
2578,413,1872.679,3,20.78,1,6.66,6,38.36,10,74.03,7,60.18,3,23.17,6,55.505,4,35.39,8,63.475,9,62.63,3,31.71,12,116.655,8,72.77,5,34.885,4,31.21,1,4,4,30,5,43,512,2677.104
2580,3017,16196.448,40,293.57,55,422.89,52,420.155,59,456.895,41,353.015,25,219.29,45,362.5,42,372.51,33,398.315,30,246.96,41,358.665,55,488.131,20,154.475,47,410.395,26,235.225,31,318,22,236,5,36,3686,21979.149
2594,1484,9049.21,14,112.005,24,176.77,19,195.92,22,197.12,22,182.27,22,183.45,22,203.15,16,180.68,24,323.095,13,111.24,14,129.58,19,172.43,6,73.25,7,58.98,6,50.42,12,98,16,174,5,31,1767,11702.42
2606,628,3508.28,3,18.7,17,137.51,7,72.09,2,25.1,8,84.245,12,76.26,8,111.97,2,13.32,5,39.335,11,228.43,8,74.75,8,77.125,5,50.72,16,161.8,9,84.88,2,23,10,106,5,35,766,4928.59
2648,373,2629.034,4,33.55,6,46.46,4,37.68,2,21.38,6,48.6,1,11.88,4,119.3,3,27.06,3,20.955,7,55.78,2,17.02,11,119.33,2,18.13,4,36.94,5,28.48,11,70,6,51,5,51,459,3442.659
2710,1600,10878.638,21,243.305,19,140.25,28,246.32,26,369.78,15,217.085,6,154.545,19,162.82,11,173.97,10,78.23,21,165.69,13,90.65,18,129.13,5,38.25,7,67.24,15,152.37,14,194,14,111,5,42,1867,13654.528
2773,670,2889.759,7,54.55,12,92.08,4,29.73,5,43.39,6,48.69,5,38.37,6,43.53,9,72.9,13,109.715,4,31.23,7,61.1,11,114.69,5,40.77,2,24.57,5,43.315,2,36,12,111,5,44,790,3929.574
