Solar Water Heater (SWH) - Solar,,,,,,,,,,,,,,,,,,,,,,,,,,
Data as at 28/02/2022,,,,,,,,,,,,,,,,,,,,,,,,,,
Small Unit Installation Postcode,Previous Years (2001-2018) - Installations Quantity,Jan 2019 - Installations Quantity,Feb 2019 - Installations Quantity,Mar 2019 - Installations Quantity,Apr 2019 - Installations Quantity,May 2019 - Installations Quantity,Jun 2019 - Installations Quantity,Jul 2019 - Installations Quantity,Aug 2019 - Installations Quantity,Sep 2019 - Installations Quantity,Oct 2019 - Installations Quantity,Nov 2019 - Installations Quantity,Dec 2019 - Installations Quantity,Jan 2020 - Installations Quantity,Feb 2020 - Installations Quantity,Mar 2020 - Installations Quantity,Apr 2020 - Installations Quantity,May 2020 - Installations Quantity,Jun 2020 - Installations Quantity,Jul 2020 - Installations Quantity,Aug 2020 - Installations Quantity,Sep 2020 - Installations Quantity,Oct 2020 - Installations Quantity,Nov 2020 - Installations Quantity,Dec 2020 - Installations Quantity,Installations Quantity Total
3864,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
3865,42,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,48
3869,117,0,1,1,1,0,0,1,0,0,2,1,4,0,3,4,4,0,1,2,2,2,1,0,0,147
3870,74,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,77
3871,213,1,1,0,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,222
3873,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
3874,38,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
3875,1635,2,11,5,11,9,7,13,14,9,14,11,8,2,6,7,10,5,5,2,9,11,10,11,5,1832
3878,138,1,1,1,2,3,1,2,1,2,2,0,1,1,0,1,3,2,1,2,0,0,0,2,5,172
3880,415,6,3,2,0,6,0,3,4,1,2,0,5,1,4,3,0,1,5,5,0,1,2,3,2,474
3881,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3882,116,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,3,3,0,1,1,1,0,131
3885,160,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,164
3886,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22
3887,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17
3888,192,0,0,2,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,201
3889,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
3890,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
3891,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3892,152,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,2,160
3895,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3896,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
3898,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
3900,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3902,39,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,42
3903,80,0,0,0,0,1,0,0,1,0,0,3,1,0,0,0,1,0,2,0,0,2,0,0,0,91
3904,161,1,1,1,3,1,0,3,4,0,4,1,3,0,0,3,1,0,4,0,3,3,1,1,2,201
3907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3909,684,2,4,6,0,4,2,3,5,1,5,1,2,2,2,2,0,1,4,2,2,3,2,3,2,744
3910,661,1,2,1,1,1,1,1,1,0,0,2,0,0,0,2,0,1,4,0,4,1,1,3,0,688
3911,58,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,62
3912,395,0,3,2,1,2,0,0,2,1,0,2,2,1,4,10,14,10,2,2,2,2,6,1,3,467
3913,124,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,126
3915,359,0,1,4,0,1,2,0,0,2,0,0,1,2,7,4,2,2,2,5,1,0,2,0,0,397
3916,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
3918,185,0,0,0,2,1,2,0,2,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,204
3919,102,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,109
3921,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10
3922,618,1,11,8,5,7,7,8,1,3,5,6,1,2,3,8,7,2,5,5,15,1,13,4,5,751
3923,38,2,0,2,0,2,2,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,53
3925,182,2,4,0,0,3,0,2,0,1,2,1,0,0,1,2,0,1,1,0,2,2,1,1,0,208
3926,198,1,2,0,0,0,0,3,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,211
3927,141,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,149
3928,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
3929,89,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,94
3930,367,1,0,1,2,1,2,0,0,0,2,2,0,2,2,0,2,0,2,2,2,0,3,3,0,396
3931,886,3,5,3,1,10,0,8,2,5,7,5,2,0,4,3,3,2,4,7,2,4,4,0,3,973
3933,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
3934,724,4,16,2,1,3,1,3,1,5,1,1,1,2,1,2,5,1,0,2,2,3,3,1,0,785
3936,1011,1,1,1,4,1,2,4,1,6,3,2,10,2,10,2,2,3,3,28,4,2,17,19,6,1145
3937,84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,86
3938,115,0,1,1,0,0,0,0,2,0,1,2,0,0,1,1,0,0,0,0,3,0,1,0,0,128
3939,815,3,4,6,3,5,1,4,1,9,2,1,8,0,0,4,10,33,3,5,2,1,3,4,0,927
3940,297,1,0,0,0,3,1,0,0,2,1,0,4,1,4,0,0,0,1,3,0,2,0,0,3,323
3941,449,1,1,3,0,3,2,1,2,1,4,2,0,2,2,2,1,1,3,3,2,4,1,4,3,497
3942,118,1,1,0,0,1,0,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,129
3943,96,0,0,0,0,0,0,0,0,1,1,0,1,0,2,1,0,1,1,0,2,0,0,0,1,107
3944,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
3945,66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,71
3946,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
3950,324,1,1,1,0,4,3,0,2,0,2,2,1,0,1,0,0,3,1,4,2,1,0,1,0,354
3951,65,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,67
3953,531,5,0,1,1,0,1,3,1,4,0,2,0,1,2,5,2,2,1,1,4,0,3,4,0,574
3954,37,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39
3956,211,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,2,2,0,0,0,220
3957,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
3958,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
3959,111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,113
3960,210,1,0,0,1,2,1,3,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,2,0,227
3961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3962,44,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
3964,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
3965,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
3966,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
3967,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3971,221,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,2,0,1,1,1,234
3975,1863,2,5,3,1,1,5,10,2,24,7,20,9,2,9,5,3,2,3,1,2,1,1,3,4,1988
3976,353,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,0,362
3977,10937,30,55,53,54,57,39,40,57,39,64,54,32,30,36,50,46,50,31,53,49,64,63,62,58,12103
3978,5784,95,138,152,129,132,129,105,118,106,110,119,78,80,84,111,92,78,67,102,85,88,95,86,83,8246
3979,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
3980,147,0,1,2,1,1,1,0,1,2,1,2,2,1,1,1,0,0,0,0,1,0,2,2,0,169
3981,395,5,4,9,7,1,3,4,4,5,4,4,3,0,0,2,2,3,3,1,2,3,3,0,1,468
3984,349,3,9,6,7,10,5,7,8,10,10,4,1,2,7,6,4,6,5,7,7,7,12,9,4,505
3987,76,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,81
3988,57,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,61
3989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3990,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
3991,18,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,23
3992,62,0,0,0,0,1,1,0,2,2,0,5,1,0,3,3,1,1,3,4,3,0,2,1,2,97
3995,580,3,5,2,3,1,2,4,15,6,6,4,4,4,1,1,4,3,11,8,11,14,8,4,4,708
3996,656,1,3,8,4,6,4,2,3,4,2,2,13,0,2,2,9,4,9,6,2,1,5,6,2,756
4000,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
4001,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4003,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4005,89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,91
4006,82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,84
4007,89,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,94
4008,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
4009,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4010,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
4011,206,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,2,0,215
4012,388,1,0,2,2,1,1,1,2,0,1,0,0,1,1,0,0,0,0,1,1,1,2,0,0,406
4013,108,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,114
4014,788,1,0,1,1,4,2,2,1,2,1,1,2,0,3,2,0,1,3,0,0,1,1,2,0,819
4017,1405,2,1,3,2,3,3,8,6,4,8,2,1,3,3,3,3,6,4,4,4,2,4,6,0,1490
4018,483,0,0,0,0,0,2,4,2,0,2,1,0,2,0,0,0,1,1,0,1,1,1,1,0,502
4019,753,0,1,2,1,2,3,4,5,1,1,3,1,2,2,1,5,3,3,3,2,3,4,1,1,807
4020,993,2,0,4,0,4,3,4,3,0,6,3,1,1,0,1,2,1,3,2,4,1,3,3,1,1045
4021,560,1,0,1,0,2,3,0,1,2,1,1,2,1,1,0,2,1,2,1,1,1,0,1,0,585
4022,415,0,0,0,1,0,1,2,0,2,0,0,1,0,1,0,0,1,1,2,2,2,0,2,0,433
4025,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
4026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4027,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4029,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4030,205,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,213
4031,228,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,2,0,0,0,1,0,0,237
4032,317,1,0,0,1,3,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,4,0,3,1,337
4033,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4034,1450,2,3,1,3,0,1,5,5,6,8,3,4,4,1,0,4,0,4,3,3,5,6,6,4,1531
4035,1085,2,3,2,1,2,0,4,2,5,4,4,1,2,1,5,2,3,4,0,5,2,5,3,1,1148
4036,467,0,0,1,0,2,2,1,1,1,0,0,0,1,0,1,2,3,1,0,0,2,0,3,0,488
4037,330,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,3,0,3,0,2,0,0,1,0,347
4039,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4051,509,1,0,1,2,1,3,3,0,3,1,0,1,0,2,2,1,1,0,1,1,0,4,0,0,537
4052,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4053,1368,2,2,1,1,4,1,6,4,5,3,4,2,3,2,3,1,5,1,1,4,3,4,3,1,1434
4054,509,0,2,2,0,1,1,0,3,0,2,2,1,2,1,2,3,3,1,2,1,1,2,2,0,543
4055,1035,3,5,0,2,5,1,3,4,0,3,1,2,0,3,3,3,0,1,3,2,6,5,3,1,1094
4056,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4059,128,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,2,1,0,136
4060,277,0,0,1,0,1,1,2,1,0,1,0,3,1,0,0,1,0,2,1,1,1,0,0,0,294
4061,821,2,6,2,1,5,5,5,3,6,1,3,0,2,1,3,3,2,2,1,3,3,2,2,1,885
4062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4063,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4064,130,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,137
4065,219,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,227
4066,204,0,1,1,0,2,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,215
4067,131,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,137
4068,516,0,1,0,2,0,0,0,0,2,1,1,3,2,0,6,0,1,2,0,1,1,0,1,5,545
4069,1780,2,3,5,3,5,7,4,7,3,5,3,3,2,6,3,2,2,3,2,5,2,3,1,4,1865
4070,758,1,7,2,1,3,0,5,5,6,5,1,1,1,2,0,4,1,3,2,1,3,3,1,2,818
4071,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4073,410,0,2,1,0,2,0,1,0,0,1,1,0,1,1,0,3,1,0,2,0,1,2,1,2,432
4074,1237,1,2,2,1,1,5,7,4,4,4,3,6,1,0,4,2,2,2,3,2,3,4,1,3,1304
4075,789,5,1,1,0,0,1,0,1,3,0,1,0,2,3,1,4,1,1,1,2,3,0,2,1,823
4076,163,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,169
4077,848,1,2,2,1,2,4,1,1,1,3,0,0,1,0,1,0,1,2,12,3,3,3,1,0,893
4078,1170,0,3,2,1,4,1,3,6,3,3,4,1,1,2,0,2,0,3,4,4,3,3,2,1,1226
4079,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4084,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4101,192,2,0,0,1,0,2,1,2,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,1,205
4102,112,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,119
4103,270,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,1,0,0,0,279
4104,178,0,0,0,1,2,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,188
4105,372,0,0,0,0,1,2,0,0,0,1,0,3,0,0,0,2,2,1,1,0,1,1,2,2,391
4106,101,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,104
4107,323,0,0,0,0,0,1,2,0,0,1,0,0,0,0,2,1,0,0,1,1,1,0,3,1,337
4108,271,1,0,0,0,1,1,0,1,0,2,0,2,0,1,0,1,0,1,1,0,1,0,0,1,285
4109,1600,6,4,0,1,4,5,4,5,1,5,1,0,2,3,1,0,0,6,5,3,6,7,0,4,1673
4110,386,2,3,1,0,4,3,3,2,0,1,2,0,0,0,0,1,0,0,0,2,2,0,1,1,414
4111,44,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
4112,315,0,0,2,0,0,2,2,0,3,2,1,0,1,1,1,1,0,1,3,0,0,1,0,1,337
4113,1123,2,3,0,2,0,2,3,6,2,1,2,3,0,3,1,1,1,3,4,3,1,2,2,2,1172
4114,803,0,0,1,2,2,0,2,0,5,1,2,1,1,1,0,2,4,0,2,1,4,1,2,1,838
4115,916,0,1,2,1,1,3,5,2,2,2,3,1,2,3,2,0,4,2,5,3,3,2,1,1,967
4116,860,1,1,1,2,1,1,0,0,1,2,0,2,2,0,3,1,1,0,1,3,3,3,1,1,891
4117,312,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,320
4118,1311,3,2,2,2,2,5,5,1,4,6,1,1,5,0,2,1,7,2,6,4,7,3,2,3,1387
4119,243,0,0,0,2,4,2,1,0,1,0,0,0,1,0,0,0,0,0,1,4,0,2,0,0,261
4120,111,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,9,0,1,1,0,1,0,130
4121,747,0,1,1,2,0,2,2,0,4,1,0,0,1,0,2,1,0,0,2,2,1,0,4,1,774
4122,1544,3,0,3,6,3,3,6,10,3,5,1,5,1,0,1,3,0,4,4,5,4,3,3,3,1623
4123,1108,4,1,2,1,3,2,1,5,3,2,1,1,1,2,2,3,1,4,3,10,3,5,1,1,1170
4124,1225,4,2,1,3,8,6,5,5,3,1,6,0,2,4,2,1,5,5,2,3,3,1,11,9,1317
4125,479,2,1,1,0,1,0,0,0,1,1,0,2,0,1,1,2,3,2,0,1,3,0,2,3,506
4126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4127,1084,0,0,1,1,3,1,1,6,2,3,2,3,2,1,3,6,2,4,4,4,3,3,3,3,1145
4128,896,2,1,2,1,1,4,1,4,2,6,4,3,1,4,3,4,0,2,3,4,2,5,0,2,957
4129,356,0,1,1,3,1,1,1,0,1,3,0,0,1,0,1,0,1,0,4,1,0,1,1,0,378
4130,450,1,1,0,0,0,1,2,2,3,1,0,0,0,2,0,0,1,1,2,0,0,1,0,2,470
4131,359,2,0,0,1,0,2,1,1,0,1,1,0,1,1,2,1,2,2,2,2,2,0,0,0,383
4132,920,3,1,2,1,0,1,1,0,3,2,6,0,1,1,3,1,1,3,2,0,1,4,0,2,959
4133,641,0,1,4,0,3,1,1,4,2,3,1,1,2,1,3,2,0,3,4,2,1,2,3,1,686
4150,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4151,286,1,0,0,2,1,1,0,0,1,1,1,1,1,1,1,4,1,2,0,0,1,1,0,1,308
4152,1562,0,3,6,9,6,1,5,5,5,3,2,3,2,3,3,3,4,8,7,3,8,6,2,0,1659
4153,196,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,2,0,2,1,0,0,206
4154,491,0,0,1,1,1,4,0,0,1,2,0,0,2,1,1,0,0,2,1,2,2,0,1,2,515
4155,98,0,0,0,0,1,1,0,0,1,0,1,0,2,0,0,1,0,1,1,0,0,0,1,0,108
4156,159,1,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,167
4157,1026,3,1,0,2,4,8,7,1,3,8,2,4,1,3,3,3,4,7,4,3,1,1,5,1,1105
4158,161,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,170
4159,780,2,4,0,6,3,2,4,5,1,0,0,4,1,1,1,1,1,6,2,3,5,0,4,1,837
4160,985,4,1,1,1,1,3,4,1,5,1,0,0,1,1,3,4,4,4,5,1,3,3,2,2,1040
4161,735,0,2,2,1,6,2,2,2,3,4,4,2,3,1,5,4,2,5,4,2,2,2,1,1,797
4162,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4163,657,3,0,2,2,1,0,4,3,4,2,1,1,5,2,1,2,2,4,2,1,0,3,2,2,706
4164,709,0,3,3,4,4,2,3,4,3,0,2,1,0,1,1,2,2,1,4,4,2,3,1,1,760
4165,2592,5,4,4,4,10,9,9,3,3,6,2,2,2,3,4,5,4,9,10,10,6,8,7,5,2726
4169,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,87
4170,570,0,0,2,4,1,0,4,0,3,0,2,0,1,4,0,2,3,1,4,3,2,1,2,2,611
4171,251,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,1,1,1,2,0,0,0,261
4172,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,142
4173,272,2,1,1,0,2,0,0,0,1,2,2,1,0,0,0,0,2,3,0,1,2,0,1,2,295
4174,94,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,99
4178,896,4,2,1,2,5,2,2,2,1,2,1,0,2,5,1,1,0,3,3,1,1,3,5,2,947
4179,768,1,3,2,1,1,2,2,0,0,3,1,1,3,2,4,2,3,3,1,2,1,4,4,1,815
4182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4183,146,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,151
4184,452,0,0,1,0,0,1,1,1,3,1,1,1,1,1,0,0,2,1,2,3,0,1,2,0,475
4190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4205,376,0,0,1,0,1,0,4,0,0,0,1,0,0,1,0,0,0,2,1,1,1,0,0,0,389
4207,2533,8,4,3,6,7,9,13,16,10,10,3,4,1,4,10,6,9,7,4,6,16,4,6,4,2703
4208,1125,1,2,4,2,4,2,2,1,7,2,6,2,2,2,2,2,1,4,2,3,3,9,2,1,1193
4209,1460,3,3,2,4,3,12,4,5,7,4,4,3,4,1,4,2,6,1,3,3,4,3,5,5,1555
4210,1240,0,2,5,1,2,4,2,3,6,3,3,3,6,4,3,5,3,2,4,3,3,4,6,3,1320
4211,2905,3,11,15,13,7,11,7,13,14,13,10,7,11,4,11,4,14,8,15,16,16,12,5,7,3152
4212,1096,3,0,4,4,2,4,4,5,3,3,4,4,8,7,5,5,5,5,7,6,4,8,6,3,1205
4213,1688,7,6,5,2,5,9,6,5,8,2,6,4,2,4,2,2,3,4,4,3,6,17,5,3,1808
4214,1670,8,8,4,3,7,7,4,10,4,6,5,4,8,7,8,8,2,6,7,3,11,5,7,3,1815
4215,1082,4,9,4,2,9,8,6,5,7,5,4,2,5,3,4,3,6,2,3,7,6,3,7,6,1202
4216,1544,4,11,6,5,4,8,7,8,7,3,6,3,10,5,7,7,3,7,5,5,10,10,7,4,1696
4217,914,1,2,4,2,5,3,2,4,4,3,2,1,2,0,3,3,0,5,3,0,2,4,1,2,972
4218,1337,3,0,2,7,2,2,5,2,5,2,1,6,3,2,4,2,4,5,2,2,1,3,2,3,1407
4219,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
4220,1466,1,1,2,4,2,5,7,6,10,3,3,7,1,5,6,11,2,3,15,29,11,22,34,13,1669
4221,1594,2,2,3,3,10,12,10,16,15,6,13,16,8,6,12,7,4,2,8,8,3,10,5,1,1776
4223,948,2,1,3,3,3,3,11,11,6,2,1,4,1,6,1,3,1,6,8,2,4,3,0,0,1033
4224,272,0,0,1,0,2,0,1,5,2,1,1,0,4,1,6,2,2,0,1,1,1,1,1,3,308
4225,137,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,139
4226,1202,3,2,1,2,5,1,5,2,2,4,6,3,2,4,1,8,4,1,5,5,4,5,3,2,1282
4227,676,2,0,0,2,2,0,2,0,0,1,4,0,1,0,0,3,0,2,2,3,2,0,2,0,704
4228,468,0,2,1,0,0,1,4,1,1,6,0,1,0,0,0,0,0,0,2,0,1,3,0,0,491
4230,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4250,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
